timestamp,name,group,task,method,status,returncode,duration_sec,dev_acc,train_loss,trainable_percent,command,log_file,notes
2026-05-16T13:33:11,sonnet_reft_data_0.5,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sonnet_full_model_data_1.0,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_lora_data_1.0,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_reft_data_1.0,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:51:59,sonnet_full_model,comparison,sonnet,full-model,ok,0,215.97,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9,experiments/logs/20260516_134824_sonnet_full_model.log,
2026-05-16T13:52:04,sonnet_lora_r4,comparison,sonnet,lora,failed,1,4.58,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,experiments/logs/20260516_135159_sonnet_lora_r4.log,
2026-05-16T14:09:08,sonnet_full_model,comparison,sonnet,full-model,ok,0,218.29,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9,experiments/logs/20260516_140530_sonnet_full_model.log,
2026-05-16T14:15:41,sonnet_lora_r4,comparison,sonnet,lora,ok,0,392.68,,,0.1328,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,experiments/logs/20260516_140908_sonnet_lora_r4.log,
2026-05-16T14:21:09,sentiment_last_linear_layer,comparison,sentiment,last-linear-layer,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer,,
2026-05-16T14:21:09,sentiment_full_model,comparison,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model,,
2026-05-16T14:21:09,sentiment_lora_r4,comparison,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T14:21:09,sentiment_reft_placeholder,comparison,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T14:21:09,paraphrase_full_model,comparison,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05,,
2026-05-16T14:21:09,paraphrase_lora_r4,comparison,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T14:21:09,paraphrase_reft_placeholder,comparison,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T14:21:09,sonnet_full_model,comparison,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9,,
2026-05-16T14:21:09,sonnet_lora_r4,comparison,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T14:21:09,sonnet_reft_placeholder,comparison,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T14:24:29,sentiment_last_linear_layer,comparison,sentiment,last-linear-layer,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer,,
2026-05-16T14:24:29,sentiment_full_model,comparison,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model,,
2026-05-16T14:24:29,sentiment_lora_r4,comparison,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T14:24:29,sentiment_reft_placeholder,comparison,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T14:24:29,paraphrase_full_model,comparison,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05,,
2026-05-16T14:24:29,paraphrase_lora_r4,comparison,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T14:24:29,paraphrase_reft_placeholder,comparison,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T14:24:29,sonnet_full_model,comparison,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9,,
2026-05-16T14:24:29,sonnet_lora_r4,comparison,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T14:24:29,sonnet_reft_placeholder,comparison,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T14:25:13,sonnet_full_model,comparison,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9,,
2026-05-16T14:25:13,sonnet_lora_r4,comparison,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T14:29:02,sonnet_full_model,comparison,sonnet,full-model,ok,0,223.72,,4.789,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9,experiments/logs/20260516_142519_sonnet_full_model.log,
